epoch,baseline_loss,disparity_loss,fx_loss,fy_loss,loss,pitch_loss,u0_loss,v0_loss,val_baseline_loss,val_disparity_loss,val_fx_loss,val_fy_loss,val_loss,val_pitch_loss,val_u0_loss,val_v0_loss,val_xWorld_loss,val_x_loss,val_yWorld_loss,val_y_loss,val_zWorld_loss,val_z_loss,xWorld_loss,x_loss,yWorld_loss,y_loss,zWorld_loss,z_loss
10,14.573219299316406,3.8447391986846924,10.943915367126465,10.895198822021484,9103.60499485835,0.08699212968349457,1.193930745124817,1.2119828462600708,14.483739852905273,3.9859886169433594,11.660045623779297,11.54376220703125,10285.053548996004,0.08770202100276947,2.0688655376434326,1.6672005653381348,3911.07421875,20.23762321472168,3108.853759765625,12.570215225219727,3164.33056640625,12.517448425292969,3404.177734375,20.089357376098633,2772.94482421875,12.635846138000488,2837.38134765625,12.542359352111816
11,14.551898002624512,3.6937150955200195,10.769726753234863,10.732977867126465,9048.497003892211,0.08697939664125443,0.9184181690216064,0.9364060163497925,14.313471794128418,4.093847274780273,19.09371566772461,19.701200485229492,10351.339835356066,0.08780693262815475,1.2518357038497925,0.8450368046760559,3930.354736328125,20.03182601928711,3122.3916015625,12.516767501831055,3183.234375,12.526383399963379,3415.829345703125,20.096643447875977,2783.61962890625,12.594021797180176,2842.092529296875,12.533110618591309
12,14.550310134887695,3.6334681510925293,10.690278053283691,10.605186462402344,9026.886741694392,0.08698897063732147,0.7783874273300171,0.81309974193573,14.33788776397705,3.702146053314209,22.098867416381836,22.629077911376953,10287.482887175298,0.08770153671503067,0.5145822167396545,0.7210820913314819,3910.002197265625,20.359071731567383,3102.474365234375,12.800080299377441,3154.49853515625,12.501726150512695,3375.534912109375,20.08209800720215,2750.26708984375,12.599701881408691,2810.41943359375,12.535911560058594
13,14.520340919494629,3.529489040374756,10.175583839416504,10.128497123718262,8999.383471964848,0.08697833865880966,0.6800330877304077,0.7377745509147644,14.463201522827148,3.93692946434021,13.176268577575684,12.824889183044434,10238.334501113732,0.08766227215528488,1.6956931352615356,2.1059162616729736,3909.427978515625,20.064327239990234,3099.993408203125,12.84692668914795,3152.821533203125,12.5364351272583,3372.63134765625,20.090333938598633,2746.503662109375,12.606225967407227,2805.927001953125,12.54043197631836
14,14.519908905029297,3.5002589225769043,10.244983673095703,10.157405853271484,8981.701870297058,0.08697967231273651,0.6972639560699463,0.7165133357048035,14.314981460571289,3.5804646015167236,16.081924438476562,15.873101234436035,10231.54579996233,0.08774865418672562,1.5739105939865112,0.9293461441993713,3894.6318359375,20.162235260009766,3086.13134765625,12.632637023925781,3143.27978515625,12.645936012268066,3359.31396484375,20.095457077026367,2737.25244140625,12.58146858215332,2796.4375,12.533819198608398
15,14.537113189697266,3.4188292026519775,10.226576805114746,10.203245162963867,8958.87901167137,0.08699195086956024,0.6771606206893921,0.7057074308395386,14.408477783203125,3.6368701457977295,16.480365753173828,16.191614151000977,10242.719603468537,0.08784522861242294,2.1393826007843018,1.6030261516571045,3915.46533203125,20.12702178955078,3083.512939453125,12.596893310546875,3133.039794921875,12.523655891418457,3351.2578125,20.08668327331543,2730.067626953125,12.59040641784668,2788.658935546875,12.538296699523926
16,14.518653869628906,3.3796372413635254,9.940189361572266,9.888035774230957,8946.575065981582,0.08700187504291534,0.7029345631599426,0.7288324236869812,15.322272300720215,4.605345249176025,24.78803253173828,24.877994537353516,10586.309266953698,0.08783478289842606,2.339017868041992,2.6570937633514404,4026.78857421875,20.48343276977539,3184.239501953125,12.59164047241211,3243.930419921875,12.505664825439453,3347.456298828125,20.07462501525879,2727.102294921875,12.599591255187988,2786.02587890625,12.533437728881836
17,14.516190528869629,3.3105623722076416,10.023399353027344,9.972058296203613,8931.137373652291,0.08697111159563065,0.7180564999580383,0.761110782623291,14.35002326965332,3.5452678203582764,11.707916259765625,11.935773849487305,10171.713201200537,0.08780059218406677,0.6786520481109619,0.5762549638748169,3875.255859375,20.02339744567871,3075.508544921875,12.539107322692871,3130.77001953125,12.526796340942383,3342.08251953125,20.074934005737305,2721.94775390625,12.590332984924316,2780.453369140625,12.51132583618164
18,14.508914947509766,3.286259412765503,10.006197929382324,9.986311912536621,8919.59522260887,0.08698228001594543,0.6146848797798157,0.6229091882705688,14.521580696105957,3.42683744430542,16.138540267944336,15.39601993560791,10166.044932213868,0.08775988966226578,1.6205254793167114,1.523101806640625,3872.492431640625,20.0839786529541,3067.52978515625,12.545275688171387,3119.5400390625,12.474151611328125,3337.3994140625,20.085905075073242,2717.940673828125,12.592013359069824,2776.284423828125,12.514091491699219
19,14.500757217407227,3.2497801780700684,9.702521324157715,9.693285942077637,8898.641395721024,0.08705054968595505,0.6010788679122925,0.6094593405723572,14.598356246948242,3.7307627201080322,12.903143882751465,13.283761978149414,10259.768654698146,0.08774507790803909,1.7322897911071777,1.9307554960250854,3907.5595703125,20.08016014099121,3098.806640625,12.556328773498535,3150.132080078125,12.485158920288086,3330.078369140625,20.065410614013672,2712.194580078125,12.581101417541504,2770.919921875,12.518919944763184
20,14.493274688720703,3.2468886375427246,9.68466567993164,9.665242195129395,8897.43751974183,0.08696028590202332,0.6053770780563354,0.6259328722953796,14.5862398147583,3.31827712059021,18.665632247924805,18.376651763916016,10147.359026344668,0.08771470934152603,0.5366457104682922,0.49543824791908264,3867.2353515625,20.05799674987793,3059.55126953125,12.559112548828125,3109.2568359375,12.538595199584961,3328.324462890625,20.074594497680664,2711.869140625,12.567124366760254,2770.17041015625,12.520535469055176
21,14.504027366638184,3.2109146118164062,9.551166534423828,9.533231735229492,8868.633613667313,0.08700061589479446,0.6295284628868103,0.6519726514816284,14.450462341308594,3.510115623474121,19.02712059020996,19.592802047729492,10162.587173864977,0.08766777813434601,0.7488300800323486,0.5484599471092224,3866.704833984375,20.031978607177734,3066.823486328125,12.559762001037598,3117.217041015625,12.552375793457031,3318.61572265625,20.080095291137695,2704.133056640625,12.563386917114258,2761.8740234375,12.508904457092285
22,14.492499351501465,3.1922948360443115,9.670774459838867,9.642706871032715,8861.518108785378,0.08699440956115723,0.6844627857208252,0.7148256897926331,14.464158058166504,3.4185166358947754,11.763837814331055,11.65400505065918,10180.524038178066,0.08765941113233566,1.2200541496276855,1.1823208332061768,3879.131103515625,20.065940856933594,3076.57080078125,12.517595291137695,3127.7880859375,12.510963439941406,3315.283447265625,20.080154418945312,2701.91162109375,12.588287353515625,2760.260009765625,12.503832817077637
23,14.473217964172363,3.172307252883911,9.55887222290039,9.549272537231445,8849.284177998477,0.08700832724571228,0.6194042563438416,0.6466606259346008,14.372538566589355,3.1644437313079834,10.839949607849121,11.261178016662598,10112.941052885875,0.08764263987541199,0.45389723777770996,0.45354801416397095,3862.855224609375,20.04868507385254,3053.3369140625,12.54061508178711,3104.694091796875,12.55103874206543,3310.15478515625,20.074491500854492,2697.27685546875,12.565033912658691,2754.8759765625,12.498931884765625
24,14.471256256103516,3.1367456912994385,9.624552726745605,9.612839698791504,8837.925565318255,0.08697807043790817,0.5895200967788696,0.6004038453102112,14.366446495056152,3.242358684539795,14.478360176086426,14.114175796508789,10122.818424274437,0.08768711984157562,0.9052187204360962,0.4720955789089203,3858.71240234375,20.063201904296875,3056.63818359375,12.531984329223633,3107.27392578125,12.482048034667969,3306.185302734375,20.04654312133789,2695.090576171875,12.577323913574219,2752.1982421875,12.503344535827637
25,14.468993186950684,3.1235408782958984,9.51145076751709,9.521905899047852,8823.539663309679,0.08700848370790482,0.5951355695724487,0.6045666933059692,14.507359504699707,3.701315402984619,14.273691177368164,14.193485260009766,10189.84257873919,0.08773736655712128,0.3210503160953522,0.40033796429634094,3868.8681640625,20.10519790649414,3086.71923828125,12.551506996154785,3135.30078125,12.543634414672852,3300.193359375,20.059274673461914,2689.806640625,12.558874130249023,2746.90771484375,12.502967834472656
26,14.470322608947754,3.115299940109253,9.550673484802246,9.538217544555664,8821.566935769739,0.08698733150959015,0.5282453894615173,0.5357937812805176,14.3928804397583,3.169177532196045,10.904871940612793,10.950496673583984,10089.69829337002,0.08767931908369064,0.4978897273540497,0.5225704312324524,3842.619873046875,20.0584774017334,3057.0439453125,12.539051055908203,3108.43896484375,12.481855392456055,3300.380126953125,20.05626106262207,2689.3125,12.556264877319336,2746.74951171875,12.490694999694824
27,14.481097221374512,3.103159189224243,9.428473472595215,9.419554710388184,8803.869857933409,0.08698248863220215,0.5372166037559509,0.5479201674461365,14.408395767211914,3.1815309524536133,10.263887405395508,10.0399751663208,10102.796439436746,0.0877324715256691,0.6613736152648926,0.910118818283081,3847.3056640625,20.055864334106445,3055.80810546875,12.535395622253418,3104.973876953125,12.479329109191895,3291.651611328125,20.063478469848633,2684.08935546875,12.559025764465332,2741.59814453125,12.492685317993164
28,14.484628677368164,3.0796315670013428,9.369149208068848,9.378997802734375,8780.359671741633,0.08698568493127823,0.5433149337768555,0.5570454597473145,14.334211349487305,3.572521686553955,30.35584831237793,31.011058807373047,10339.094591440644,0.08768913894891739,3.195770025253296,3.148425817489624,3927.109619140625,20.038681030273438,3113.872314453125,12.524178504943848,3157.354248046875,12.52721118927002,3284.07177734375,20.054147720336914,2676.897216796875,12.570051193237305,2733.822265625,12.489867210388184
29,14.461074829101562,3.0617361068725586,9.36191177368164,9.370044708251953,8774.397580967823,0.08697696775197983,0.5689195990562439,0.5999260544776917,14.576260566711426,3.2554337978363037,12.025703430175781,12.42119026184082,10111.269591031185,0.0877046063542366,1.439368486404419,1.1659420728683472,3855.15625,20.062639236450195,3057.1787109375,12.690146446228027,3104.116943359375,12.568144798278809,3282.93603515625,20.052453994750977,2675.19482421875,12.539155006408691,2732.005126953125,12.489163398742676
30,14.45637035369873,3.0359513759613037,9.333614349365234,9.346336364746094,8755.844465575514,0.08698174357414246,0.5312713384628296,0.5343367457389832,14.31374454498291,3.091174602508545,9.285046577453613,9.15743637084961,10087.67868882665,0.08767925202846527,1.1651099920272827,0.8161291480064392,3844.001220703125,20.055482864379883,3052.340087890625,12.515848159790039,3104.4169921875,12.47358512878418,3274.862060546875,20.045438766479492,2669.766845703125,12.548229217529297,2726.23095703125,12.483162879943848
31,14.470488548278809,3.025439739227295,9.426873207092285,9.46496295928955,8747.680096901673,0.08698207139968872,0.5226708054542542,0.559398353099823,14.33130168914795,3.195526361465454,21.500560760498047,21.275371551513672,10214.277006354821,0.0876583606004715,0.6978417038917542,0.40244579315185547,3933.716552734375,20.051647186279297,3096.631103515625,12.552536964416504,3146.143798828125,12.495607376098633,3270.775390625,20.05206871032715,2666.976318359375,12.55603313446045,2723.629638671875,12.485292434692383
32,14.451960563659668,3.0154926776885986,9.442091941833496,9.463781356811523,8727.765089162876,0.08697246015071869,0.5687073469161987,0.5834319591522217,14.351411819458008,3.1266825199127197,23.695512771606445,24.13089370727539,10150.162945185568,0.0878119245171547,0.8610389232635498,1.1686649322509766,3878.662109375,20.115631103515625,3050.416748046875,12.648201942443848,3098.80517578125,12.563920974731445,3267.865966796875,20.028139114379883,2663.235107421875,12.55713176727295,2719.7041015625,12.496421813964844
33,14.457627296447754,3.0049726963043213,9.17725658416748,9.21043872833252,8714.07136636273,0.08698327839374542,0.5418297052383423,0.5579615831375122,14.349915504455566,3.1437950134277344,12.523947715759277,12.697216033935547,10123.74394633615,0.0877259373664856,1.6009515523910522,1.7335290908813477,3856.510009765625,20.05598258972168,3059.685302734375,12.544604301452637,3109.901611328125,12.490310668945312,3259.196533203125,20.04168128967285,2656.613525390625,12.549718856811523,2712.998779296875,12.485967636108398
34,14.443203926086426,2.9883832931518555,9.290761947631836,9.291510581970215,8692.444354758045,0.08699741214513779,0.5064429640769958,0.5210394263267517,14.441417694091797,3.121554136276245,21.687368392944336,21.635427474975586,10160.875833558537,0.08768117427825928,0.2730259597301483,0.4140762388706207,3879.7294921875,20.045534133911133,3057.20068359375,12.507548332214355,3109.112060546875,12.494022369384766,3250.797119140625,20.02754783630371,2650.02880859375,12.54523754119873,2706.049560546875,12.490857124328613
35,14.433502197265625,2.9829111099243164,9.317998886108398,9.356685638427734,8667.48396700219,0.08698545396327972,0.490352988243103,0.5125738978385925,14.637720108032227,3.1118686199188232,19.512310028076172,18.560495376586914,10116.423396758713,0.08778603374958038,1.5072944164276123,1.6380306482315063,3856.034423828125,20.088632583618164,3051.250732421875,12.659004211425781,3101.612548828125,12.46078109741211,3240.80810546875,20.03343963623047,2642.68115234375,12.548640251159668,2698.35791015625,12.477745056152344
36,14.42714786529541,2.9863452911376953,9.403188705444336,9.43209171295166,8656.402064688273,0.0869889035820961,0.5319429039955139,0.5304824709892273,14.31445026397705,3.0917587280273438,9.801944732666016,9.824361801147461,10107.813845486111,0.08769944310188293,0.6296840310096741,0.6461759805679321,3850.25927734375,20.077510833740234,3060.827392578125,12.531112670898438,3110.117431640625,12.474146842956543,3238.338623046875,20.015771865844727,2639.942626953125,12.540303230285645,2695.282958984375,12.480119705200195
37,14.416057586669922,2.9645743370056152,9.230820655822754,9.248819351196289,8627.415795635214,0.08698338270187378,0.5200915932655334,0.5352976322174072,14.396515846252441,3.1271722316741943,20.0926570892334,19.68560028076172,10157.884319518147,0.08777609467506409,0.49234679341316223,0.5608251094818115,3871.19921875,20.09680938720703,3062.35595703125,12.556135177612305,3112.49365234375,12.473925590515137,3225.88427734375,20.007225036621094,2629.941162109375,12.545269966125488,2685.844970703125,12.488908767700195
38,14.444443702697754,2.9667649269104004,9.21103572845459,9.226141929626465,8609.704742777123,0.08697380125522614,0.5006617307662964,0.5197525024414062,14.450931549072266,3.1513783931732178,27.023521423339844,27.15395164489746,10243.715282384204,0.08773043006658554,1.2944726943969727,1.5568749904632568,3896.783935546875,20.076616287231445,3084.5859375,12.636980056762695,3132.291259765625,12.473377227783203,3221.343505859375,20.026622772216797,2625.050537109375,12.527078628540039,2680.893310546875,12.485230445861816
39,14.433221817016602,2.9378726482391357,9.309526443481445,9.338418006896973,8579.212190535854,0.08697522431612015,0.5400252938270569,0.5518739819526672,14.534220695495605,3.204845666885376,18.39467430114746,18.74590301513672,10185.07278031643,0.08765939623117447,0.6329010128974915,0.7587917447090149,3887.046875,20.076871871948242,3067.861083984375,12.608336448669434,3118.360107421875,12.482816696166992,3208.764404296875,20.013469696044922,2615.410888671875,12.545228958129883,2671.014892578125,12.4908447265625
40,14.42524528503418,2.921140193939209,9.251030921936035,9.27601432800293,8546.38477163529,0.08698920905590057,0.4867798388004303,0.4937581419944763,14.452290534973145,3.1098363399505615,10.727923393249512,10.967452049255371,10134.677537322294,0.08771447837352753,1.6879734992980957,1.7131459712982178,3857.005859375,20.107635498046875,3065.961181640625,12.579846382141113,3114.190673828125,12.512313842773438,3194.33447265625,20.004837036132812,2605.374755859375,12.532666206359863,2661.379638671875,12.47519302368164
41,14.398277282714844,2.908071994781494,9.179502487182617,9.207508087158203,8519.716659252514,0.08697564899921417,0.5133759379386902,0.5176429152488708,14.50422477722168,3.0933685302734375,10.70856761932373,10.691076278686523,10189.869510572262,0.08767326921224594,0.6581742167472839,0.5863662362098694,3878.9091796875,20.13508415222168,3083.05615234375,12.580852508544922,3132.50341796875,12.490665435791016,3184.740234375,19.994768142700195,2597.234619140625,12.517667770385742,2652.822021484375,12.455657958984375
42,14.397778511047363,2.9159555435180664,9.199788093566895,9.234280586242676,8491.88518020342,0.08698947727680206,0.49623236060142517,0.5080009698867798,14.473264694213867,3.0910117626190186,12.922927856445312,14.626324653625488,10193.33313832793,0.08770212531089783,1.2197372913360596,1.3767863512039185,3893.386962890625,20.131229400634766,3073.150146484375,12.963658332824707,3125.480224609375,12.548234939575195,3174.5732421875,19.9953556060791,2589.227294921875,12.525774955749512,2644.78955078125,12.449335098266602
43,14.365032196044922,2.8897602558135986,9.406567573547363,9.437458038330078,8453.418730784619,0.08701226115226746,0.5122994780540466,0.5156214237213135,14.509726524353027,3.0446910858154297,11.21937084197998,11.691943168640137,10188.305602234015,0.08771587908267975,0.4699801206588745,0.4207744300365448,3882.662841796875,20.124048233032227,3082.321533203125,12.557679176330566,3131.60302734375,12.555107116699219,3160.383544921875,19.977052688598633,2576.275634765625,12.521842002868652,2631.965576171875,12.46459674835205
44,14.374848365783691,2.870145320892334,9.162373542785645,9.201679229736328,8417.50998076707,0.08698275685310364,0.5016068816184998,0.5139123201370239,14.460564613342285,3.0754947662353516,23.336833953857422,23.430843353271484,10217.846665612307,0.08770687133073807,2.024010181427002,2.197587013244629,3890.9677734375,20.095788955688477,3076.30615234375,12.575422286987305,3125.48193359375,12.48516845703125,3155.38818359375,19.95688247680664,2569.599853515625,12.533652305603027,2626.104736328125,12.45571231842041
45,14.352667808532715,2.861661434173584,9.273033142089844,9.285582542419434,8376.647327219509,0.08700069785118103,0.5089014172554016,0.508979856967926,14.447906494140625,3.0926930904388428,22.408260345458984,21.73224639892578,10333.44596379758,0.08769472688436508,0.8516594767570496,1.0965770483016968,3922.456787109375,20.09956932067871,3126.327880859375,12.54946517944336,3164.998046875,12.516773223876953,3131.75537109375,19.95471954345703,2553.97509765625,12.504780769348145,2608.890380859375,12.440400123596191
46,14.348686218261719,2.860954999923706,9.328391075134277,9.339555740356445,8325.424090077142,0.08698422461748123,0.5219952464103699,0.5154658555984497,14.581231117248535,3.089331865310669,13.355340003967285,13.294755935668945,10321.113401426559,0.08774406462907791,0.38346317410469055,0.38137975335121155,3925.066162109375,20.341890335083008,3128.842529296875,12.59189510345459,3179.071533203125,12.498090744018555,3110.784423828125,19.92901039123535,2536.925537109375,12.504263877868652,2592.3037109375,12.439262390136719
47,14.333678245544434,2.8536837100982666,9.337889671325684,9.368388175964355,8283.63625801957,0.08705486357212067,0.4856020212173462,0.49234017729759216,14.461204528808594,3.0691113471984863,8.913312911987305,8.917597770690918,10236.689937311648,0.08771209418773651,0.810631275177002,0.6309254765510559,3899.399169921875,20.134702682495117,3100.173828125,12.585143089294434,3148.81787109375,12.475281715393066,3095.1806640625,19.937908172607422,2525.531982421875,12.504218101501465,2581.0263671875,12.430310249328613
48,14.353540420532227,2.8267407417297363,9.331523895263672,9.360042572021484,8237.374252530464,0.08698359876871109,0.494624525308609,0.5053701996803284,14.615995407104492,3.1246793270111084,9.4329252243042,9.604186058044434,10326.595592366024,0.08772262930870056,0.36988571286201477,0.43165111541748047,3936.381591796875,20.230594635009766,3124.448974609375,12.570582389831543,3173.6640625,12.490743637084961,3112.69287109375,19.93756103515625,2531.647216796875,12.519911766052246,2590.41357421875,12.441076278686523
49,14.318087577819824,2.826312303543091,9.332470893859863,9.344563484191895,8197.995474383002,0.08702415972948074,0.522915244102478,0.5310888886451721,14.398409843444824,3.091252326965332,15.08572006225586,15.00354290008545,10359.10155942905,0.08770700544118881,0.31653696298599243,0.29685235023498535,3953.365478515625,20.1279239654541,3136.16552734375,12.560686111450195,3178.077880859375,12.482870101928711,3062.8359375,19.909528732299805,2498.15771484375,12.504439353942871,2552.87646484375,12.432876586914062
50,14.319493293762207,2.8245182037353516,9.107361793518066,9.122156143188477,8147.723820666975,0.08696848899126053,0.5086902976036072,0.5178251266479492,14.590287208557129,3.110879421234131,9.578181266784668,9.575052261352539,10266.982648920663,0.08769383281469345,0.5864743590354919,0.8534637689590454,3906.455078125,20.215896606445312,3105.9111328125,12.632540702819824,3160.606201171875,12.471671104431152,3044.385009765625,19.89628028869629,2482.875244140625,12.507079124450684,2536.873291015625,12.428547859191895
51,14.318227767944336,2.8303117752075195,9.288177490234375,9.322271347045898,8090.266974573401,0.08699425309896469,0.5345013737678528,0.5359926223754883,14.592035293579102,3.066279411315918,20.458044052124023,21.94887924194336,10499.529597828223,0.08771044760942459,1.9670495986938477,1.7185285091400146,4027.0908203125,20.145307540893555,3149.20458984375,12.596769332885742,3203.11572265625,12.488994598388672,3021.96875,19.888856887817383,2464.28271484375,12.497376441955566,2518.48681640625,12.426742553710938
52,14.291435241699219,2.8162765502929688,9.242138862609863,9.260727882385254,8041.5212790599735,0.08699091523885727,0.5310165882110596,0.5336028933525085,14.486598014831543,3.0774126052856445,12.663153648376465,12.636290550231934,10349.357567796367,0.08770731091499329,2.348194122314453,2.4001402854919434,3919.436279296875,20.11737060546875,3142.245361328125,12.597013473510742,3183.9638671875,12.462263107299805,3010.099365234375,19.890621185302734,2458.95361328125,12.497323036193848,2511.838623046875,12.421356201171875
53,14.282807350158691,2.8273160457611084,9.424957275390625,9.448407173156738,7992.559120286529,0.08696402609348297,0.538699209690094,0.5426043272018433,14.546106338500977,3.0707437992095947,9.267471313476562,9.382369041442871,10374.710652003898,0.08773243427276611,0.37525105476379395,0.394508421421051,3952.90966796875,20.159902572631836,3141.724365234375,12.54649829864502,3186.1142578125,12.482041358947754,2981.942626953125,19.8890438079834,2435.7724609375,12.489013671875,2489.0146484375,12.428101539611816
54,14.27424144744873,2.7999801635742188,9.229487419128418,9.262709617614746,7924.501333143812,0.08696731179952621,0.495361864566803,0.49851125478744507,14.483697891235352,3.1281681060791016,10.701408386230469,10.546192169189453,10540.463938382387,0.08770454674959183,1.049370288848877,1.2486437559127808,3997.822509765625,20.226200103759766,3192.3828125,12.615817070007324,3251.4423828125,12.575300216674805,2959.130615234375,19.88766098022461,2413.982666015625,12.489337921142578,2466.386962890625,12.412618637084961
55,14.276646614074707,2.794894218444824,9.39190673828125,9.42188835144043,7874.622090405295,0.0869772657752037,0.5163841247558594,0.5176993012428284,14.574897766113281,3.1346144676208496,19.247455596923828,19.01910400390625,10738.319084938417,0.08771742135286331,1.2722601890563965,1.4251248836517334,4148.83349609375,20.215404510498047,3206.63671875,12.620115280151367,3281.572509765625,12.536114692687988,2943.8896484375,19.875215530395508,2400.026123046875,12.500761985778809,2451.6337890625,12.406399726867676
56,14.289645195007324,2.8050355911254883,9.313567161560059,9.337357521057129,7840.631501774133,0.08697805553674698,0.5194582939147949,0.527079164981842,14.499911308288574,3.277488946914673,26.701234817504883,25.81426429748535,10630.746526754127,0.0877252072095871,0.7192596197128296,0.7290762066841125,4103.9296875,20.112279891967773,3179.52734375,12.608128547668457,3220.528564453125,12.462299346923828,2925.287841796875,19.879703521728516,2389.803955078125,12.495367050170898,2442.193603515625,12.394525527954102
57,14.248565673828125,2.787616014480591,9.27307415008545,9.266237258911133,7769.814677918632,0.08697547018527985,0.5335410833358765,0.5378677248954773,14.55841064453125,3.1776928901672363,16.22319221496582,15.877886772155762,10485.006117846731,0.08767019957304001,0.6526626944541931,0.8545355200767517,3969.4853515625,20.1640567779541,3178.71533203125,12.639547348022461,3230.747314453125,12.484428405761719,2899.693359375,19.85798454284668,2368.150634765625,12.490108489990234,2420.67138671875,12.395186424255371
