epoch,baseline_loss,disparity_loss,fx_loss,fy_loss,loss,pitch_loss,tf_op_layer_mul_1_loss,tf_op_layer_mul_2_loss,tf_op_layer_mul_3_loss,tf_op_layer_mul_4_loss,tf_op_layer_mul_5_loss,tf_op_layer_mul_6_loss,tf_op_layer_mul_loss,u0_loss,v0_loss,val_baseline_loss,val_disparity_loss,val_fx_loss,val_fy_loss,val_loss,val_pitch_loss,val_tf_op_layer_mul_1_loss,val_tf_op_layer_mul_2_loss,val_tf_op_layer_mul_3_loss,val_tf_op_layer_mul_4_loss,val_tf_op_layer_mul_5_loss,val_tf_op_layer_mul_6_loss,val_tf_op_layer_mul_loss,val_u0_loss,val_v0_loss,val_x_loss,val_y_loss,val_z_loss,x_loss,y_loss,z_loss
13,0.14410871267318726,2.703066825866699,3.861053705215454,3.845787763595581,289.9131644880461,0.021508488804101944,39.25987243652344,30.46282958984375,95.313232421875,6.556591987609863,37.89546203613281,37.906394958496094,30.83915138244629,0.30242693424224854,0.3334387242794037,0.14300119876861572,3.134145736694336,7.266098499298096,7.0933637619018555,309.2969052360743,0.0233327504247427,44.13908767700195,33.8199348449707,95.6491928100586,6.621532440185547,37.89009475708008,37.90496063232422,34.1373176574707,0.5850501656532288,0.3482316732406616,0.20026472210884094,0.12493275105953217,0.12793338298797607,0.20047201216220856,0.1253964900970459,0.1251269280910492
14,0.14396138489246368,2.665745258331299,3.6145541667938232,3.6006014347076416,289.3793814550299,0.022014934569597244,39.26085662841797,30.46611785888672,95.3003921508789,6.556397914886475,37.897281646728516,37.9063720703125,30.84332275390625,0.29304495453834534,0.33604851365089417,1.9138617515563965,3.7873759269714355,10.836241722106934,9.982677459716797,333.3977723063663,1.698268175125122,44.21150588989258,33.85395812988281,95.6480941772461,6.62167501449585,37.889610290527344,37.904930114746094,34.174278259277344,5.27051305770874,6.335424423217773,0.6232928037643433,0.409935861825943,2.298888683319092,0.20032727718353271,0.12530595064163208,0.12512744963169098
15,0.14400939643383026,2.61759877204895,3.365290403366089,3.349132776260376,288.8767034210178,0.020957501605153084,39.254615783691406,30.45999526977539,95.30130767822266,6.557018756866455,37.896827697753906,37.9063835144043,30.836044311523438,0.3284652829170227,0.3475569486618042,0.14369767904281616,2.8385918140411377,13.871006965637207,13.9498929977417,322.81523601284067,0.04183465987443924,45.42601013183594,34.933223724365234,95.67000579833984,6.625330924987793,37.885841369628906,37.90487289428711,35.07341384887695,0.7561895251274109,0.4836544990539551,0.20152439177036285,0.1268041729927063,0.14623521268367767,0.20032863318920135,0.12535783648490906,0.12511736154556274
16,0.1441744714975357,2.5781173706054688,3.2958338260650635,3.278738021850586,288.65392661698746,0.021048320457339287,39.259735107421875,30.46629524230957,95.29904174804688,6.555881023406982,37.896541595458984,37.906394958496094,30.842113494873047,0.30351680517196655,0.32869404554367065,0.1787845939397812,2.789580821990967,8.719696998596191,8.460103988647461,312.4231780813925,0.11773953586816788,44.130680084228516,33.808128356933594,95.67469024658203,6.620143413543701,37.888214111328125,37.90495681762695,34.125877380371094,0.33964377641677856,0.8727598786354065,0.23135486245155334,0.14079202711582184,0.3358830213546753,0.2004050612449646,0.12536320090293884,0.12511835992336273
17,0.144402414560318,2.615251302719116,3.12034273147583,3.1076912879943848,288.3390100881846,0.02411312609910965,39.24972152709961,30.460098266601562,95.30365753173828,6.557586193084717,37.89738845825195,37.90632629394531,30.83632469177246,0.2917555570602417,0.3415127396583557,0.14397919178009033,2.761850118637085,5.872926712036133,5.823563575744629,306.41087085395986,0.042016997933387756,44.13097381591797,33.813934326171875,95.63589477539062,6.622618198394775,37.885826110839844,37.90492630004883,34.13103103637695,0.5119063854217529,0.5543476939201355,0.20071536302566528,0.12516464293003082,0.1267077773809433,0.20039834082126617,0.12535753846168518,0.12523023784160614
18,0.14400576055049896,2.499194383621216,3.029897689819336,3.0144364833831787,287.99725727585127,0.021032553166151047,39.25552749633789,30.462539672851562,95.30042266845703,6.557122707366943,37.8967170715332,37.9063720703125,30.83828353881836,0.27442821860313416,0.3116206228733063,0.14702753722667694,2.7650389671325684,4.528756141662598,4.473451137542725,303.4228203859469,0.20913991332054138,44.14155960083008,33.82237243652344,95.64168548583984,6.621119976043701,37.889522552490234,37.90497589111328,34.14168930053711,0.16291239857673645,0.22393910586833954,0.23227496445178986,0.15804627537727356,0.2701278626918793,0.20046280324459076,0.12532921135425568,0.12513071298599243
19,0.14399173855781555,2.438263177871704,2.821441888809204,2.811232566833496,287.4669334336218,0.020497510209679604,39.254276275634766,30.459049224853516,95.3093032836914,6.555903911590576,37.89747619628906,37.90638732910156,30.83526039123535,0.28848797082901,0.23972778022289276,0.14286065101623535,2.6888809204101562,5.627856254577637,5.548465728759766,305.53918387934846,0.026144521310925484,44.14619827270508,33.82158660888672,95.66321563720703,6.620998382568359,37.88576889038086,37.90496826171875,34.13901138305664,0.5499160885810852,0.2676055431365967,0.20054681599140167,0.12482357770204544,0.12494127452373505,0.20041227340698242,0.12528075277805328,0.12510228157043457
20,0.1440800577402115,2.4011240005493164,2.839808702468872,2.828869104385376,287.5464822746887,0.020334342494606972,39.273155212402344,30.472400665283203,95.3106460571289,6.556977272033691,37.897457122802734,37.90633010864258,30.84874153137207,0.31051579117774963,0.29882434010505676,0.8914899230003357,4.65359354019165,11.00432300567627,9.835963249206543,326.1608913589574,1.8447142839431763,44.12697219848633,33.80904006958008,95.64393615722656,6.621821403503418,37.88703155517578,37.9049072265625,34.12645721435547,1.4827611446380615,1.004483699798584,1.2864691019058228,0.47538310289382935,3.416156530380249,0.20042069256305695,0.12533801794052124,0.12515392899513245
21,0.14408306777477264,2.3477516174316406,2.6842164993286133,2.6772501468658447,287.12790889551485,0.020163750275969505,39.259124755859375,30.464004516601562,95.30046844482422,6.556026935577393,37.89738845825195,37.9063835144043,30.840530395507812,0.2780531644821167,0.273049920797348,0.14297892153263092,3.3210697174072266,6.206889629364014,6.122170448303223,307.1634534535918,0.019885476678609848,44.142242431640625,33.81252670288086,95.68687438964844,6.620840072631836,37.88893508911133,37.90496826171875,34.131431579589844,0.15608350932598114,0.5001065135002136,0.2000439316034317,0.1247999370098114,0.1258459985256195,0.20038697123527527,0.1253039538860321,0.12508586049079895
22,0.14408163726329803,2.2772915363311768,2.5942795276641846,2.5863752365112305,286.88573636366027,0.01956687495112419,39.25899887084961,30.46261215209961,95.305908203125,6.555615425109863,37.89823532104492,37.90641403198242,30.839319229125977,0.2761945128440857,0.2825198471546173,0.22131462395191193,3.053985118865967,7.295678615570068,7.90715217590332,312.96186033364864,0.7860249876976013,44.13615798950195,33.813743591308594,95.66615295410156,6.624049663543701,37.89305114746094,37.90488052368164,34.131961822509766,0.647053599357605,0.6860411167144775,0.5008435845375061,0.3202914893627167,1.3104159832000732,0.20040357112884521,0.12531667947769165,0.12508700788021088
23,0.1441270411014557,2.231201410293579,2.5514371395111084,2.5619657039642334,286.7383105227461,0.019495589658617973,39.26783752441406,30.468971252441406,95.30242156982422,6.556389331817627,37.89668655395508,37.9063720703125,30.846393585205078,0.2788788080215454,0.24625247716903687,0.15696093440055847,2.6493561267852783,3.9598312377929688,3.9570868015289307,302.36067714091365,0.07110127806663513,44.13107681274414,33.81401443481445,95.63021850585938,6.623131275177002,37.886844635009766,37.90492630004883,34.13114547729492,0.5219111442565918,0.24412940442562103,0.21085157990455627,0.136216938495636,0.20633628964424133,0.20038558542728424,0.12538544833660126,0.12512561678886414
24,0.14414624869823456,2.178549289703369,2.4975180625915527,2.5003013610839844,286.5554097795101,0.019328594207763672,39.253841400146484,30.460712432861328,95.29808807373047,6.5548553466796875,37.89637756347656,37.906429290771484,30.83671760559082,0.26552340388298035,0.24751640856266022,0.14542660117149353,2.726208448410034,5.1234002113342285,5.0964484214782715,304.10720656292995,0.024658942595124245,44.16780471801758,33.845394134521484,95.6636734008789,6.621999263763428,37.88699722290039,37.904937744140625,34.16318130493164,0.05268845334649086,0.2374345064163208,0.20097433030605316,0.12542125582695007,0.1340278685092926,0.20042595267295837,0.12527678906917572,0.12510626018047333
25,0.14399521052837372,2.1190457344055176,2.4098827838897705,2.413487195968628,286.3031352712352,0.01920243725180626,39.252647399902344,30.46060562133789,95.29075622558594,6.557574272155762,37.896034240722656,37.90631866455078,30.83654022216797,0.24058182537555695,0.26705241203308105,0.20376452803611755,2.7441747188568115,6.158679962158203,5.91929817199707,308.2503915206941,0.3496338129043579,44.14744567871094,33.823978424072266,95.6459732055664,6.620363235473633,37.886131286621094,37.90495300292969,34.14057922363281,0.6279664039611816,0.9264840483665466,0.2825451195240021,0.1765819489955902,0.6130748391151428,0.20038221776485443,0.12527966499328613,0.1250966340303421
26,0.14399492740631104,2.0686376094818115,2.3777031898498535,2.375641107559204,286.2354300033693,0.01911594346165657,39.25779342651367,30.465736389160156,95.30035400390625,6.556815147399902,37.8976936340332,37.90637969970703,30.84168243408203,0.2885027825832367,0.25679656863212585,0.14528173208236694,2.7651827335357666,4.63288688659668,4.572859764099121,304.0017526494632,0.028865721076726913,44.14913558959961,33.82016372680664,95.66405487060547,6.620292663574219,37.88631820678711,37.90501022338867,34.13656997680664,0.491934210062027,0.6639915108680725,0.2002970278263092,0.12532936036586761,0.13170595467090607,0.20032808184623718,0.12528075277805328,0.12503783404827118
27,0.1440487504005432,2.0088632106781006,2.2709312438964844,2.2705459594726562,285.95542971327404,0.018805118277668953,39.261940002441406,30.467479705810547,95.29818725585938,6.556811332702637,37.89723205566406,37.90635299682617,30.84418296813965,0.28161925077438354,0.2570642828941345,0.1485251635313034,2.6579408645629883,7.789285659790039,7.850441932678223,309.7930477758124,0.034205324947834015,44.141536712646484,33.81779098510742,95.6730728149414,6.6212849617004395,37.887271881103516,37.904964447021484,34.13496017456055,0.2544739842414856,0.33506739139556885,0.20291201770305634,0.1257229596376419,0.15133346617221832,0.20037803053855896,0.12530353665351868,0.12508007884025574
28,0.1440328061580658,1.957229733467102,2.273564577102661,2.2739951610565186,285.8837403276003,0.019054437056183815,39.258262634277344,30.465373992919922,95.30514526367188,6.556130409240723,37.8958625793457,37.906402587890625,30.840879440307617,0.24923323094844818,0.26320788264274597,0.23063817620277405,2.7550113201141357,3.094160556793213,2.7455222606658936,301.45936945309427,0.5038436055183411,44.12727355957031,33.808780670166016,95.63543701171875,6.6208906173706055,37.88628005981445,37.90495300292969,34.12655258178711,0.21479679644107819,0.3635072112083435,0.3405851721763611,0.16214299201965332,0.8002234697341919,0.20040352642536163,0.12530510127544403,0.125082328915596
29,0.1440015733242035,1.9032680988311768,2.2444043159484863,2.246166467666626,285.72423297782683,0.01826372742652893,39.256622314453125,30.46430778503418,95.29766082763672,6.557318210601807,37.89609909057617,37.90635299682617,30.840133666992188,0.24182569980621338,0.2228623479604721,0.14447668194770813,2.7142231464385986,4.8685503005981445,5.391323566436768,304.6784927592088,0.017717838287353516,44.13782501220703,33.814971923828125,95.65103149414062,6.623856544494629,37.88630676269531,37.904884338378906,34.13145065307617,0.28336334228515625,0.5607671737670898,0.20004501938819885,0.1251702904701233,0.12492504715919495,0.20041650533676147,0.12526698410511017,0.1250869333744049
30,0.14400137960910797,1.8307307958602905,2.136168956756592,2.138097047805786,285.43010438711707,0.018890833482146263,39.26512145996094,30.465354919433594,95.32225799560547,6.556363582611084,37.89616012573242,37.90633010864258,30.84136390686035,0.23495270311832428,0.23955318331718445,0.143993079662323,2.7680068016052246,7.9764299392700195,7.89187479019165,310.0675318304098,0.02145560085773468,44.1324577331543,33.8128662109375,95.6592788696289,6.622881889343262,37.88549041748047,37.90492630004883,34.130287170410156,0.48618683218955994,0.08306416124105453,0.20012392103672028,0.12500056624412537,0.12495964020490646,0.2003886103630066,0.12531284987926483,0.12507890164852142
31,0.1440054178237915,1.8085918426513672,2.158250570297241,2.1637065410614014,285.474549507902,0.01797202229499817,39.27665328979492,30.4799747467041,95.31245422363281,6.55515193939209,37.897274017333984,37.90639877319336,30.856369018554688,0.2413971722126007,0.2385309636592865,8.59684944152832,3.8074285984039307,13.694207191467285,13.392416000366211,413.4214056434871,21.94724464416504,44.14417266845703,33.81837844848633,95.66864776611328,6.625066757202148,37.88898849487305,37.9048957824707,34.13719177246094,3.9570815563201904,19.412837982177734,4.930455207824707,3.7349331378936768,29.678895950317383,0.20040228962898254,0.1252824366092682,0.12508924305438995
32,0.1439853459596634,1.7320419549942017,2.10010027885437,2.1017041206359863,285.2908951587111,0.017311803996562958,39.257118225097656,30.462331771850586,95.29971313476562,6.555578708648682,37.89656448364258,37.90640640258789,30.838645935058594,0.25054624676704407,0.2406156212091446,0.752931535243988,2.8496580123901367,4.236996173858643,3.6242635250091553,309.0630730267091,1.4676448106765747,44.13032531738281,33.81126022338867,95.64625549316406,6.620609760284424,37.887699127197266,37.90497970581055,34.129058837890625,1.0460567474365234,1.469947099685669,0.4468859136104584,0.23023192584514618,2.6967949867248535,0.20039738714694977,0.1252782791852951,0.12507519125938416
33,0.14405959844589233,1.691826343536377,2.1413991451263428,2.1481287479400635,285.3048463312442,0.017313309013843536,39.25514221191406,30.46068572998047,95.3031234741211,6.556359767913818,37.89665985107422,37.90638732910156,30.836694717407227,0.23505574464797974,0.22455823421478271,0.8525953888893127,2.9848721027374268,11.379912376403809,12.950973510742188,327.17194179318983,2.147271156311035,44.136173248291016,33.81194305419922,95.66531372070312,6.621434688568115,37.88942337036133,37.90495681762695,34.12992858886719,0.7092904448509216,0.972851037979126,0.729759693145752,0.35264289379119873,3.8503928184509277,0.2003997564315796,0.12529535591602325,0.12507882714271545
34,0.14397984743118286,1.6441013813018799,1.9873802661895752,1.993137240409851,284.91885429444017,0.017748648300766945,39.2570686340332,30.460920333862305,95.2987060546875,6.556399822235107,37.89839172363281,37.9063720703125,30.83750343322754,0.22208024561405182,0.2063288390636444,0.2668915092945099,2.7336161136627197,6.958422660827637,6.784819602966309,309.26879643534215,0.206076979637146,44.22716522216797,33.87166213989258,95.69471740722656,6.6207146644592285,37.88905334472656,37.90497589111328,34.20127868652344,0.6974366903305054,0.5229743719100952,0.26678118109703064,0.1470411717891693,0.46376603841781616,0.20034077763557434,0.12530842423439026,0.12504862248897552
35,0.1440742164850235,1.6046456098556519,1.9829922914505005,1.9889965057373047,284.8848915504531,0.016998663544654846,39.263954162597656,30.4736328125,95.29320526123047,6.557239532470703,37.89558029174805,37.90636444091797,30.849903106689453,0.22546438872814178,0.22511012852191925,0.14337985217571259,2.8784303665161133,13.458593368530273,13.43150520324707,321.29262241067624,0.018763883039355278,44.13743209838867,33.80936813354492,95.68216705322266,6.622751235961914,37.8892822265625,37.9048957824707,34.12831497192383,0.5670344233512878,0.09615570306777954,0.20014680922031403,0.12508100271224976,0.12747986614704132,0.2004062384366989,0.12528540194034576,0.1250670701265335
36,0.1440611034631729,1.5625241994857788,1.918217420578003,1.9305140972137451,284.74069962411556,0.017175888642668724,39.2655143737793,30.472984313964844,95.29473876953125,6.556877136230469,37.89561462402344,37.90637969970703,30.849506378173828,0.23358462750911713,0.23175308108329773,0.14436140656471252,2.7326292991638184,2.5551376342773438,2.546842575073242,298.94334814683447,0.03001636639237404,44.1323127746582,33.81049728393555,95.66844940185547,6.623653411865234,37.89329147338867,37.9048957824707,34.129150390625,0.07239525020122528,0.1460578888654709,0.20353910326957703,0.12538868188858032,0.14547967910766602,0.2003602385520935,0.12526831030845642,0.12504683434963226
37,0.14399687945842743,1.5137207508087158,1.8904128074645996,1.901151418685913,284.6082807213577,0.016792109236121178,39.261268615722656,30.4638729095459,95.3162841796875,6.555562496185303,37.89786148071289,37.90639877319336,30.840702056884766,0.22904936969280243,0.21398156881332397,0.16895249485969543,2.72991943359375,5.5356669425964355,5.423147678375244,305.3299076872052,0.13343726098537445,44.13304901123047,33.810935974121094,95.65186309814453,6.620540142059326,37.88651657104492,37.90494155883789,34.12837600708008,0.2407735139131546,0.1726207286119461,0.23634208738803864,0.12889055907726288,0.3115634322166443,0.2003621757030487,0.12528260052204132,0.1250482052564621
38,0.14394758641719818,1.4788572788238525,1.8905999660491943,1.89967942237854,284.55392977568016,0.017299091443419456,39.275516510009766,30.477201461791992,95.3045425415039,6.55586051940918,37.8955078125,37.906402587890625,30.852705001831055,0.20838622748851776,0.2110694944858551,1.0236597061157227,3.436579942703247,9.800853729248047,8.972630500793457,321.1722116786229,1.566744089126587,44.13637161254883,33.81108093261719,95.66461181640625,6.621735095977783,37.88996887207031,37.90495681762695,34.13003921508789,0.8948010802268982,1.6526333093643188,0.9452992081642151,0.25221678614616394,2.5112924575805664,0.2003636360168457,0.12528479099273682,0.12505437433719635
39,0.14403527975082397,1.439555048942566,1.8799713850021362,1.893303394317627,284.48212362805253,0.01621953584253788,39.255558013916016,30.4606876373291,95.30668640136719,6.5557475090026855,37.89745330810547,37.9063835144043,30.836816787719727,0.20310142636299133,0.20219793915748596,0.613758385181427,3.1511683464050293,3.3924334049224854,3.04496431350708,304.23459813020014,0.667244017124176,44.13200378417969,33.81160354614258,95.6546859741211,6.622159481048584,37.88449478149414,37.90492248535156,34.12937927246094,0.36997225880622864,0.8954549431800842,0.5130760669708252,0.1807710975408554,1.1524205207824707,0.20039880275726318,0.12526622414588928,0.1250343918800354
40,0.14398066699504852,1.4064338207244873,1.7885452508926392,1.8018438816070557,284.27704460918636,0.0166777390986681,39.259002685546875,30.46283721923828,95.30976867675781,6.555942058563232,37.89716339111328,37.906375885009766,30.838747024536133,0.21128933131694794,0.20551899075508118,0.5530259013175964,2.9952874183654785,5.036936283111572,4.93642520904541,306.7684266288326,0.5164135098457336,44.1500129699707,33.832279205322266,95.65525817871094,6.62244987487793,37.884098052978516,37.90488815307617,34.14909744262695,0.1596752554178238,0.6788054704666138,0.47402510046958923,0.18197165429592133,0.9916509389877319,0.2003650665283203,0.1252678483724594,0.12504272162914276
41,0.1439885050058365,1.3803935050964355,1.7784706354141235,1.7902870178222656,284.2332744752622,0.01601131074130535,39.25469970703125,30.461132049560547,95.30307006835938,6.555854797363281,37.895633697509766,37.906375885009766,30.836748123168945,0.21300008893013,0.2080000936985016,0.1432192027568817,2.635312557220459,5.40880823135376,5.413176536560059,305.0937765381371,0.013812871649861336,44.384925842285156,34.042659759521484,95.65097045898438,6.622475624084473,37.886207580566406,37.904945373535156,34.3325080871582,0.4212769865989685,0.3621019124984741,0.19993172585964203,0.12502175569534302,0.12542645633220673,0.20041246712207794,0.125270813703537,0.12508518993854523
42,0.14407619833946228,1.3341732025146484,1.7170648574829102,1.729214072227478,284.0915938549607,0.016126031056046486,39.253963470458984,30.459033966064453,95.31016540527344,6.5566229820251465,37.897396087646484,37.9063720703125,30.835250854492188,0.23259061574935913,0.21500736474990845,0.14940360188484192,2.756762742996216,12.37088394165039,12.514826774597168,319.18338953174134,0.031927064061164856,44.12717056274414,33.80867004394531,95.64942932128906,6.6228508949279785,37.88363265991211,37.90495300292969,34.125083923339844,0.23997816443443298,0.3950062692165375,0.20232528448104858,0.12698176503181458,0.1444794237613678,0.20038428902626038,0.12528392672538757,0.12504422664642334
